url,nazev,nace,ulice_cp,psc_obec,souradnice,adm,prikon,paliva,nox,co,voc,tzl,so2,ostatni,amoniak,co2
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/119808062_CZ.html,"CEMEX Czech Republic, s.r.o. - betonárna Stodůlky",236300,K Hájům 946/10,155 00 Praha,"50° 3´ 29.468"" sš 14° 19´ 25.526"" vd",22118195,,,n/a,n/a,n/a,"0,018",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310069342_CZ.html,"CEMEX Malešice s.r.o. - Praha, Průmyslová",469000,Průmyslová 566/5,108 00 Praha,"50° 5´ 2.179"" sš 14° 32´ 13.995"" vd",22591508,"0,8","propan, butan a jejich směsi","0,071","0,018",n/a,"0,018",n/a,"0,004",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/728640023_CZ.html,CENTRA a.s. - NHQ ČSOB Radlická,683200,Radlická 333/150,150 00 Praha,"50° 3´ 30.361"" sš 14° 23´ 17.869"" vd",26664704,"16,0","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,270","0,066",n/a,"0,003","0,003","0,012",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310098022_CZ.html,"CeWe Color, a.s. - Praha 4, Kloknerova",742000,Kloknerova 2278/24,148 00 Praha,"50° 2´ 9.007"" sš 14° 29´ 17.874"" vd",25245571,"1,0",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,031","0,000",n/a,n/a,n/a,"0,434",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310097312_CZ.html,"CGI Metropole, s.r.o. - Praha, Metropole Zličín",682020,Řevnická 121/1,155 21 Praha,"50° 3´ 15.557"" sš 14° 17´ 19.077"" vd",25671944,"8,9",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,938","0,230",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310067412_CZ.html,"CNI Tisk servis, spol.s r.o.",467500,K Juliáně 150,164 00 Praha,"50° 7´ 12.216"" sš 14° 18´ 6.685"" vd",25049674,,,n/a,n/a,n/a,"0,001",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/731220481_CZ.html,"Coca-Cola HBC Česká republika, s.r.o.",110700,Českobrodská 1329,198 21 Praha,"50° 5´ 23.218"" sš 14° 33´ 16.542"" vd",22729241,"10,7",,"0,000","0,000","0,000","0,000","0,000","0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/319900992_CZ.html,COLOR BASIC s.r.o.,452000,Ke Xaverovu 2516/12,193 00 Praha,"50° 6´ 6.202"" sš 14° 36´ 54.607"" vd",25951301,,,"0,038","0,072","0,852",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/696290193_CZ.html,COMPAG MB - štěpkovač PEZZOLATO PZ 210,381100,Zborovská 81/11,150 21 Praha,"50° 4´ 31.115"" sš 14° 24´ 20.361"" vd",27932591,,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/643770053_CZ.html,CONKLINE - velkoplošný digitální tisk,181200,F.V.Veselého 2635/15,193 00 Praha,"50° 7´ 19.426"" sš 14° 37´ 11.866"" vd",26771900,,,n/a,n/a,"0,030",n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/728160621_CZ.html,"Corinthia Panorama, s.r.o. - hotel Corinthia Panorama, Praha",551010,Milevská 1695/7,140 00 Praha,"50° 2´ 56.646"" sš 14° 26´ 17.640"" vd",21874433,"9,7",zemní plyn (průměrná výhř. 34050 kJ/m3),"2,226","0,370",n/a,"0,350","0,011","0,075",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727750533_CZ.html,CPDP 2003 - OAC Roztyly,682020,Tomíčkova 2144/1,148 00 Praha,"50° 2´ 19.870"" sš 14° 28´ 31.275"" vd",21847011,"5,8",nafta,"0,046","0,006",n/a,"0,013","0,009","0,003",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/730950083_CZ.html,"CPI Meteor Centre, s.r.o.",682020,Sokolovská 100/94,186 00 Praha,"50° 5´ 38.928"" sš 14° 27´ 8.603"" vd",22349561,"2,0",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,077","0,060",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727070863_CZ.html,"CPI Národní, s.r.o. - Quadrio Praha",682020,Spálená 2121/22,110 00 Praha,"50° 4´ 53.321"" sš 14° 25´ 11.125"" vd",73140252,"5,6","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,024","0,001",n/a,"0,000","0,000","0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727750523_CZ.html,CPI Office Prague Duhová 1,682020,Duhová 425/1,140 00 Praha,"50° 2´ 56.028"" sš 14° 27´ 5.441"" vd",26712547,"4,8",,"0,000","0,000",n/a,"0,000",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/729718201_CZ.html,"Czech Airlines Technics, a.s.",331600,Jana Kašpara 1069/1,161 00 Praha,"50° 6´ 22.008"" sš 14° 16´ 24.262"" vd",25841459,,,"0,378",n/a,"9,271","0,009","0,368","0,006093",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/731750063_CZ.html,Czech facility - OC Černý Most,683200,Chlumecká 765/6,198 00 Praha,"50° 6´ 26.609"" sš 14° 35´ 4.579"" vd",22758194,"2,7",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/732450781_CZ.html,CZECH PRINT CENTER a.s. - Malešice,181100,Černokostelecká 613/145,108 00 Praha,"50° 4´ 33.148"" sš 14° 32´ 2.226"" vd",22765760,"2,3",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,196","0,000","2,559",n/a,n/a,"1,049",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/119801312_CZ.html,ČD - Telematika a.s. - telekomunikační areál,611000,Pod Táborem 369/8a,190 00 Praha,"50° 5´ 27.997"" sš 14° 30´ 50.218"" vd",26627949,"8,3",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/119804492_CZ.html,ČEKOV - PL,251100,Dopraváků 723/1,184 00 Praha,"50° 8´ 13.890"" sš 14° 26´ 53.171"" vd",22341609,,,"0,011","0,006","0,002","0,001",n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310098942_CZ.html,"ČEPS, a.s. - Areál Bohdalec",351200,Elektrárenská 774/2,101 00 Praha,"50° 3´ 42.377"" sš 14° 28´ 32.161"" vd",22592946,"1,9",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310098952_CZ.html,"ČEPS, a.s. - TR Chodov",351200,Kunratická spojka 250,148 01 Praha,"50° 1´ 1.029"" sš 14° 30´ 10.918"" vd",22765328,"1,5",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310098962_CZ.html,"ČEPS, a.s. - TR Malešice",351200,,100 00 Praha,"50° 5´ 2.563"" sš 14° 31´ 54.694"" vd",n/a,"0,7",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310098972_CZ.html,"ČEPS, a.s. - TR Řeporyje",351200,,154 00 Praha,"50° 0´ 58.392"" sš 14° 19´ 49.225"" vd",n/a,"1,0",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310060342_CZ.html,"Česká národní banka - Praha, Na Příkopě 001",641100,Na příkopě 864/28,110 00 Praha,"50° 5´ 13.399"" sš 14° 25´ 43.212"" vd",78508088,"5,4",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,351","0,018",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310060352_CZ.html,"Česká národní banka - Praha, Na Příkopě 002",641100,Na příkopě 864/28,110 00 Praha,"50° 5´ 13.399"" sš 14° 25´ 43.212"" vd",78508088,"4,6",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/916939121_CZ.html,ČESKÁ NÁRODNÍ BANKA - ZÁLOŽNÍ PRACOVIŠTĚ ZLIČÍN,641100,Strojírenská 175/25,155 21 Praha,"50° 3´ 59.200"" sš 14° 17´ 20.697"" vd",22144994,"3,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/319900432_CZ.html,Česká pojišťovna a.s.,651200,Na Pankráci 1720/123,140 00 Praha,"50° 3´ 11.890"" sš 14° 26´ 22.759"" vd",27551601,"2,1",nafta,"0,003","0,002",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727990013_CZ.html,Česká pojišťovna Hráského,651200,Hráského,148 01 Praha,"50° 2´ 37.132"" sš 14° 28´ 43.206"" vd",n/a,"0,7",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/731280123_CZ.html,"Česká pošta, s.p. - Praha, Poděbradská",531000,Poděbradská 312/39,190 00 Praha,"50° 6´ 13.206"" sš 14° 31´ 5.406"" vd",22543147,"0,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310064472_CZ.html,"Česká pošta, s.p. - Praha Sazečská",531000,Sazečská 603/9,108 00 Praha,"50° 4´ 51.838"" sš 14° 31´ 1.235"" vd",22714464,"2,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310024472_CZ.html,"Česká správa sociálního zabezpečení - Praha 8, Trojská",843000,Trojská 56/13,182 00 Praha,"50° 7´ 19.124"" sš 14° 27´ 6.454"" vd",22355880,"3,7","nafta, topné oleje nízkosirné (obsah síry více než 0,1% a max. do 1 % vč.)","0,020","0,000",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727410403_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0011_NPZ,611000,Olšanská 2681/6,130 00 Praha,"50° 5´ 1.918"" sš 14° 28´ 9.055"" vd",21796874,"20,2",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727870043_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0021_NPZ,611000,Branická 123/38,147 00 Praha,"50° 2´ 14.171"" sš 14° 24´ 42.025"" vd",26730359,"0,3",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/731670023_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0051_NPZ,611000,Bryksova 818/48,198 00 Praha,"50° 6´ 29.809"" sš 14° 34´ 47.550"" vd",22726101,"0,6",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/729270033_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0081_NPZ,611000,Generála Píky 430/26,160 00 Praha,"50° 5´ 55.243"" sš 14° 23´ 19.215"" vd",22189386,"1,5",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/730470033_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0241_NPZ,611000,Vršní 1052/18,182 00 Praha,"50° 7´ 30.906"" sš 14° 27´ 15.713"" vd",22367632,"0,4",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/728760063_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0251_NPZ,611000,Pod školou 960/6,150 00 Praha,"50° 4´ 8.483"" sš 14° 22´ 5.751"" vd",22028242,"0,4",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/728070013_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0341_NPZ,611000,Na rovinách 1003/9,142 00 Praha,"50° 1´ 21.958"" sš 14° 26´ 41.226"" vd",22716742,"0,7",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/732450093_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0381_NPZ,611000,U vozovny 576/2,108 00 Praha,"50° 4´ 29.701"" sš 14° 31´ 48.569"" vd",22591613,"0,5",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/728610173_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0491_NPZ,611000,Československého exilu 3068/20,143 00 Praha,"50° 0´ 34.579"" sš 14° 24´ 58.175"" vd",21937265,"0,8",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727070733_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0501_NPZ,611000,Politických vězňů 911/8,110 00 Praha,"50° 4´ 57.084"" sš 14° 25´ 46.078"" vd",21707171,"3,6",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727070743_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0531_NPZ,611000,Petrská 1158/18,110 00 Praha,"50° 5´ 29.878"" sš 14° 26´ 6.781"" vd",21709882,"1,1",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727180273_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0591_NPZ,611000,Václavská 2073/20,120 00 Praha,"50° 4´ 30.676"" sš 14° 25´ 2.734"" vd",21736880,"0,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/728160103_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0601_NPZ,611000,V Občanském domově 1511/2a,140 00 Praha,"50° 3´ 21.627"" sš 14° 26´ 25.125"" vd",22700552,"0,8",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/738620043_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0681_NPZ,611000,náměstí Osvoboditelů 1409,153 00 Praha,"49° 59´ 2.006"" sš 14° 21´ 30.736"" vd",25922416,"0,3",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/729700063_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0701_NPZ,611000,Skuteckého 1178/13,163 00 Praha,"50° 4´ 10.310"" sš 14° 18´ 39.291"" vd",22702903,"0,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/729050173_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0781_NPZ,611000,Viktora Huga 287/5,150 00 Praha,"50° 4´ 31.513"" sš 14° 24´ 10.549"" vd",22753010,"1,1",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/731940133_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0871_NPZ,611000,Černokostelecká 2020/20,100 00 Praha,"50° 4´ 35.441"" sš 14° 29´ 34.110"" vd",22623701,"0,7",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/729300023_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0921_NPZ,611000,Parléřova 681/8,169 00 Praha,"50° 5´ 17.299"" sš 14° 23´ 1.967"" vd",22263128,"0,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727160243_CZ.html,Česká telekomunikační infrastruktura a.s. - AB0981_NPZ,611000,Blanická 845/9,120 00 Praha,"50° 4´ 31.747"" sš 14° 26´ 20.198"" vd",21748187,"0,4",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/729410043_CZ.html,Česká telekomunikační infrastruktura a.s. - AB1001_NPZ,611000,Kladenská 699/107,160 00 Praha,"50° 5´ 41.895"" sš 14° 21´ 18.761"" vd",22291733,"0,4",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/732250083_CZ.html,Česká telekomunikační infrastruktura a.s. - AB1041_NPZ,611000,Kodaňská 1392/97,101 00 Praha,"50° 4´ 11.038"" sš 14° 27´ 56.926"" vd",22671455,"1,2",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727990023_CZ.html,Česká telekomunikační infrastruktura a.s. - AB1081_NPZ,611000,Severní I 2907/16,141 00 Praha,"50° 2´ 52.774"" sš 14° 28´ 55.163"" vd",21997004,"0,3",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727410413_CZ.html,Česká telekomunikační infrastruktura a.s. - AB1141_NPZ,611000,Fibichova 1500/21,130 00 Praha,"50° 4´ 55.024"" sš 14° 26´ 57.030"" vd",22771247,"1,1",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/732050073_CZ.html,Česká telekomunikační infrastruktura a.s. - AB1281_NPZ,611000,Gercenova 1181/10,102 00 Praha,"50° 3´ 2.167"" sš 14° 32´ 39.521"" vd",22715347,"0,4",jiné kapalné palivo,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/730550013_CZ.html,Česká telekomunikační infrastruktura a.s. - AB1421_NPZ,611000,Lodžská 765/15,181 00 Praha,"50° 7´ 52.659"" sš 14° 25´ 30.059"" vd",22323929,"0,4",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/730120113_CZ.html,Česká telekomunikační infrastruktura a.s. - AB1481_NPZ,611000,Přístavní 321/14,170 00 Praha,"50° 6´ 14.593"" sš 14° 26´ 55.917"" vd",22298011,"0,7",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/755540243_CZ.html,Česká telekomunikační infrastruktura a.s. - AB1641_NPZ,611000,K zahrádkám 2065/2,155 00 Praha,"50° 2´ 58.473"" sš 14° 19´ 51.608"" vd",22717161,"1,5",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/728830093_CZ.html,Česká telekomunikační infrastruktura a.s. - AB3681_NPZ,611000,Štěpařská 980/17,152 00 Praha,"50° 1´ 49.067"" sš 14° 22´ 28.304"" vd",22713051,"0,4",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/728220253_CZ.html,Česká telekomunikační infrastruktura a.s. - AB3702_NPZ,611000,Bartůňkova 1761/7,149 00 Praha,"50° 1´ 48.984"" sš 14° 30´ 18.138"" vd",21843180,"0,8",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/731390023_CZ.html,Česká telekomunikační infrastruktura a.s. - AB3841_NPZ,611000,Teplická 494/17,190 00 Praha,"50° 7´ 32.225"" sš 14° 29´ 9.061"" vd",22517502,"0,7",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/728220263_CZ.html,Česká telekomunikační infrastruktura a.s. - AB7292_NPZ,611000,V lomech 2339/1,149 00 Praha,"50° 1´ 31.159"" sš 14° 30´ 12.469"" vd",27318184,"11,8",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/727480013_CZ.html,Česká telekomunikační infrastruktura a.s. - AB8442_NPZ,611000,K Červenému dvoru 3156/25,130 00 Praha,"50° 5´ 1.959"" sš 14° 28´ 53.522"" vd",22722181,"14,5",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/728730073_CZ.html,Česká telekomunikační infrastruktura a.s. - AB8854_NPZ,611000,Na Vidouli 496/9,158 00 Praha,"50° 3´ 34.989"" sš 14° 21´ 27.532"" vd",22016708,"6,3",nafta,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/730120103_CZ.html,Česká telekomunikační infrastruktura a.s. - AB9002_NPZ,611000,Milady Horákové 383/81,170 00 Praha,"50° 5´ 59.404"" sš 14° 25´ 22.149"" vd",22298711,"0,3",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310069512_CZ.html,ČESKÁ TELEVIZE - Kavčí hory,602000,Na hřebenech II 1132/4,147 00 Praha,"50° 3´ 1.769"" sš 14° 25´ 33.139"" vd",22741453,"10,6",,"0,000","0,000",n/a,"0,000","0,000","0,376400",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310048422_CZ.html,Česká unie sportu - Praha - Plavecký stadion Podolí,931100,Podolská 43/74,147 00 Praha,"50° 3´ 5.408"" sš 14° 25´ 1.913"" vd",21959391,"5,7",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,870","0,064",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/730100153_CZ.html,"Česká zemědělská univerzita v Praze, Kamýcká 129, provozovna AGRO",854200,,165 00 Praha,"50° 7´ 48.718"" sš 14° 22´ 20.373"" vd",28293363,"3,6",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,338","0,013",n/a,"0,006","0,003","0,003",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/730100353_CZ.html,"Česká zemědělská univerzita v Praze, Kamýcká 129, provozovna Menza A",854200,,165 00 Praha,"50° 7´ 47.825"" sš 14° 22´ 34.827"" vd",31343490,"5,6",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,750","0,032",n/a,"0,011","0,005","0,036",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/119812332_CZ.html,České Radiokomunikace -  vysílač Praha - město,612090,Mahlerovy sady 2699/1,130 00 Praha,"50° 4´ 52.538"" sš 14° 27´ 6.001"" vd",22701605,"5,0",nafta,"0,085","0,019",n/a,"0,000","0,000","0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/119806382_CZ.html,České Radiokomunikace - RO Strahov,612090,Skokanská 2117/1,169 00 Praha,"50° 4´ 46.633"" sš 14° 22´ 32.324"" vd",22172971,"2,2","nafta, zemní plyn (průměrná výhř. 34050 kJ/m3)","0,068","0,004",n/a,"0,000","0,000","0,000",n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/119802512_CZ.html,České teplo s.r.o. - areál MBÚ - kotelna Zk,353010,K výzkumným ústavům 1083/1,142 00 Praha,"50° 1´ 1.221"" sš 14° 27´ 56.012"" vd",30482089,"2,5",,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/732451021_CZ.html,České teplo s.r.o. - horkovodní kotelna,353010,U vozovny 590/6,108 00 Praha,"50° 4´ 27.146"" sš 14° 31´ 52.531"" vd",22591761,"19,1",zemní plyn (průměrná výhř. 34050 kJ/m3),"2,232","0,048",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310097642_CZ.html,České teplo s.r.o. - Metro Zličín,353010,Na Radosti,155 21 Praha,"50° 3´ 3.485"" sš 14° 16´ 41.153"" vd",22758101,"4,5",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,471","0,004",n/a,n/a,n/a,n/a,n/a,n/a
http://portal.chmi.cz/files/portal/docs/uoco/web_generator/plants/CZ010/310099372_CZ.html,"České teplo s.r.o. - Praha - Dopravní podnik - garáž Řepy, R",353010,Reinerova 701/6,163 00 Praha,"50° 4´ 28.163"" sš 14° 18´ 23.752"" vd",22249788,"4,8",zemní plyn (průměrná výhř. 34050 kJ/m3),"0,393","0,000",n/a,n/a,n/a,n/a,n/a,n/a
