zdroj_id,nazev,mnozstvi
530100222,oxidy dusíku,0.134
530100222,oxid uhelnatý,0.005
530100222,těkavé organické látky (VOC),1.7
531400582,oxidy dusíku,0.003
531400582,oxid uhelnatý,0.001
531401182,oxidy dusíku,0.383
531401182,oxid uhelnatý,0.045
531500472,tuhé znečišťující látky,0.062
531500472,oxid siřičitý,0.003
531500472,oxidy dusíku,0.045
531500472,oxid uhelnatý,0.004
531401212,tuhé znečišťující látky,0.002
531500502,tuhé znečišťující látky,0.039
531500502,oxidy dusíku,0.299
531500502,oxid uhelnatý,0.145
531470332,oxidy dusíku,0.167
531470332,oxid uhelnatý,0.028
531470332,těkavé organické látky (VOC),20.71
678920023,organické látky vyjádřené jako TOC,0.005
775340023,tuhé znečišťující látky,0.275
530570122,tuhé znečišťující látky,0.003
530570122,oxidy dusíku,0.011
530570122,oxid uhelnatý,0.007
673200013,těkavé organické látky (VOC),5.5
531500532,tuhé znečišťující látky,0.2
531400672,oxidy dusíku,0.066
531400672,oxid uhelnatý,0.57
531400672,organické látky vyjádřené jako TOC,0.239
621758171,organické látky vyjádřené jako TOC,0.102
530501202,oxid siřičitý,0.18
530501202,oxidy dusíku,0.927
530501202,amoniak,0.174
530501202,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.014
530501202,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.173
530670072,tuhé znečišťující látky,0.018
530670072,oxidy dusíku,0.71
530670072,oxid uhelnatý,0.01
530670072,organické látky vyjádřené jako TOC,0.136
530670152,tuhé znečišťující látky,0.027
530670152,oxidy dusíku,0.331
530670152,oxid uhelnatý,0.014
530670152,těkavé organické látky (VOC),0.136
530670152,plynné sloučeniny chloru vyjádřené jako chlorovodík,1.688141
628918111,tuhé znečišťující látky,0.028
628918111,oxidy dusíku,2.277
628918111,oxid uhelnatý,3.622
788220831,tuhé znečišťující látky,1.668
788220831,oxidy dusíku,0.082
788220831,oxid dusičitý,0.226
788220831,oxid uhelnatý,0.007
788220831,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.005
678920103,tuhé znečišťující látky,0.017
530600362,těkavé organické látky (VOC),1.556
629550961,oxidy dusíku,0.158
629550961,oxid uhelnatý,0.03
629550961,těkavé organické látky (VOC),31.032
794360261,oxidy dusíku,0.894
794360261,oxid uhelnatý,0.022
678920053,"cin a jeho sloučeniny, vyjádřené jako Sn",0.034000002
678920053,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.012
530670132,těkavé organické látky (VOC),1.074
788220281,tuhé znečišťující látky,0.413
788220281,oxidy dusíku,0.625
788220281,oxid uhelnatý,1.488
788220033,oxidy dusíku,0.041
788220033,oxid uhelnatý,0.002
651978241,oxid uhelnatý,0.115
651978241,amoniak,0.128
531402502,methan,0.0
530601522,oxidy dusíku,0.019
530601522,oxid uhelnatý,0.002
788220143,tuhé znečišťující látky,0.663
788220143,oxid uhelnatý,0.23
788220143,amoniak,0.257
531400822,oxidy dusíku,0.167
531400822,oxid uhelnatý,0.004
531300572,oxidy dusíku,0.034
531300572,oxid uhelnatý,0.002
775270211,oxidy dusíku,0.303
775270211,oxid uhelnatý,0.016
531300552,oxidy dusíku,1.415
531300552,oxid uhelnatý,1.616
530570022,tuhé znečišťující látky,0.729
530570022,oxid siřičitý,0.116
530570022,oxidy dusíku,0.228
530570022,oxid uhelnatý,1.157
638260023,organické látky vyjádřené jako TOC,0.089
638260023,těkavé organické látky (VOC),0.171
531400842,oxidy dusíku,0.077
531400842,oxid uhelnatý,0.003
752441221,oxidy dusíku,0.072
752441221,oxid uhelnatý,0.018
752441221,těkavé organické látky (VOC),0.203
531300612,tuhé znečišťující látky,0.054
531300612,oxidy dusíku,0.293
531300612,oxid uhelnatý,0.146
531370252,organické látky vyjádřené jako TOC,0.09
531370252,těkavé organické látky (VOC),1.529
628911231,oxidy dusíku,0.006
628911231,oxid uhelnatý,0.002
628911231,těkavé organické látky (VOC),0.182
794360083,tuhé znečišťující látky,0.538
531500642,tuhé znečišťující látky,0.003
531500642,těkavé organické látky (VOC),0.036
788220243,tuhé znečišťující látky,0.0
788220243,oxid siřičitý,0.0
788220243,oxidy dusíku,0.037
788220243,oxid uhelnatý,0.0
788220243,organické látky vyjádřené jako TOC,0.0
620760013,těkavé organické látky (VOC),3.029
770460053,tuhé znečišťující látky,0.049
770460053,oxid siřičitý,0.009
770460053,oxidy dusíku,0.096
770460053,oxid uhelnatý,0.304
530600222,tuhé znečišťující látky,0.111
530600222,oxid siřičitý,1.477
530600222,oxidy dusíku,0.359
530600222,oxid uhelnatý,0.146
530600222,organické látky vyjádřené jako TOC,0.025
530609422,tuhé znečišťující látky,0.01
775270043,tuhé znečišťující látky,0.001
531401942,tuhé znečišťující látky,0.006
531570352,tuhé znečišťující látky,0.236
531570352,oxid siřičitý,2.468
531570352,oxidy dusíku,8.88
531570352,oxid uhelnatý,12.125
699831101,oxidy dusíku,12.404
699831101,oxid uhelnatý,19.622
767268331,tuhé znečišťující látky,0.18
767268331,oxid siřičitý,7.72
767268331,oxidy dusíku,8.778
767268331,oxid uhelnatý,19.818
531402612,tuhé znečišťující látky,0.025
531402612,oxidy dusíku,0.038
531402612,oxid uhelnatý,0.009
531402612,těkavé organické látky (VOC),0.679
746220093,tuhé znečišťující látky,0.342
746220093,oxidy dusíku,8.149
746220093,oxid uhelnatý,1.447
530600572,tuhé znečišťující látky,0.054
530600572,oxidy dusíku,6.735
530600572,oxid uhelnatý,13.764
530600492,oxidy dusíku,0.001
530600492,oxid uhelnatý,0.0
531401222,tuhé znečišťující látky,0.126
531401222,oxidy dusíku,12.688
531401222,oxid uhelnatý,22.742
531500802,tuhé znečišťující látky,0.044
531500802,oxidy dusíku,0.281
531500802,oxid uhelnatý,0.117
531500802,těkavé organické látky (VOC),0.867
531500802,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.007
685300023,tuhé znečišťující látky,0.583
685300023,oxid siřičitý,2.034
685300023,oxidy dusíku,0.361
685300023,oxid uhelnatý,0.028
685300023,organické látky vyjádřené jako TOC,0.056
603230013,tuhé znečišťující látky,0.163
320200992,tuhé znečišťující látky,0.002
320200992,těkavé organické látky (VOC),0.075
722860043,tuhé znečišťující látky,0.02
722860043,oxidy dusíku,0.006
722860043,oxid uhelnatý,0.21
644870043,tuhé znečišťující látky,0.003
644870043,oxidy dusíku,0.054
644870043,oxid uhelnatý,0.002
644870043,těkavé organické látky (VOC),1.2
320470272,tuhé znečišťující látky,0.0
320470272,oxidy dusíku,0.0
320470272,oxid uhelnatý,0.0
630850163,tuhé znečišťující látky,0.003
644870033,tuhé znečišťující látky,0.008
320270342,tuhé znečišťující látky,0.007
320270342,oxid siřičitý,0.857
320270342,oxidy dusíku,1.877
320270342,oxid uhelnatý,3.692
320201962,tuhé znečišťující látky,0.029
320270352,tuhé znečišťující látky,13.363
664670033,tuhé znečišťující látky,0.085
664670033,oxid siřičitý,29.522
664670033,oxidy dusíku,4.834
664670033,oxid uhelnatý,5.405
664670033,organické látky vyjádřené jako TOC,2.118
664670043,oxidy dusíku,0.198
664670043,oxid uhelnatý,0.003
320270112,tuhé znečišťující látky,0.008
630850083,tuhé znečišťující látky,0.0
630850083,oxid siřičitý,0.0
630850083,oxidy dusíku,0.031
630850083,oxid uhelnatý,0.008
630850083,organické látky vyjádřené jako TOC,0.002
630850083,těkavé organické látky (VOC),0.0
320200842,oxidy dusíku,0.51
320200842,oxid uhelnatý,0.006
630850101,oxidy dusíku,2.4
630850101,oxid uhelnatý,0.04
320270062,těkavé organické látky (VOC),1.05
320201512,tuhé znečišťující látky,0.008
320201512,těkavé organické látky (VOC),2.453
722860053,tuhé znečišťující látky,0.043
722860053,oxidy dusíku,6.814
722860053,oxid uhelnatý,2.923
630850203,tuhé znečišťující látky,0.004
630850203,organické látky vyjádřené jako TOC,0.15
641550371,tuhé znečišťující látky,0.224
641550371,oxidy dusíku,1.805
641550371,oxid uhelnatý,0.406
641550371,organické látky vyjádřené jako TOC,0.267
641550371,těkavé organické látky (VOC),0.776
320400522,tuhé znečišťující látky,0.004
320400522,oxidy dusíku,0.171
320400522,oxid uhelnatý,0.002
630850023,oxidy dusíku,0.158
630850023,oxid uhelnatý,0.004
630850023,organické látky vyjádřené jako TOC,0.125
320402432,tuhé znečišťující látky,0.001
320402432,oxid siřičitý,0.001
320402432,oxidy dusíku,0.01
320402432,oxid uhelnatý,0.005
320402432,těkavé organické látky (VOC),2.8
320201892,těkavé organické látky (VOC),0.739
320202182,těkavé organické látky (VOC),0.228
320400642,tuhé znečišťující látky,0.115
320400642,oxidy dusíku,2.453
320400642,oxid uhelnatý,0.321
320470052,oxidy dusíku,0.004
320470052,oxid uhelnatý,0.002
320470052,těkavé organické látky (VOC),0.314
320270382,tuhé znečišťující látky,0.029
320270382,oxidy dusíku,3.67
320270382,oxid uhelnatý,11.684
704160013,tuhé znečišťující látky,0.014
630850153,tuhé znečišťující látky,0.004
320203412,tuhé znečišťující látky,0.001
320203412,oxid siřičitý,0.0
320203412,oxidy dusíku,0.019
320203412,oxid uhelnatý,0.016
630850151,tuhé znečišťující látky,0.695
630850151,oxidy dusíku,0.096
630850151,oxid uhelnatý,0.124
630850151,arsen,6.559e-06
630850151,"kadmium a jeho sloučeniny, vyjádřené jako Cd",3.81e-06
630850151,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.000259232
630850151,"rtuť její sloučeniny, vyjádřené jako Hg",3.2727e-05
630850151,polychlorované dibenzodioxiny a dibenzofurany,1.266e-07
630850151,polycyklické aromatické uhlovodíky,0.00013608
630850151,polychlorované bifenyly,2.65e-10
630850151,alkylalkoholy,7.78
320270432,tuhé znečišťující látky,0.0
700460013,tuhé znečišťující látky,0.009
320402252,tuhé znečišťující látky,0.899
320402252,oxidy dusíku,0.027
320402252,oxid uhelnatý,0.013
320202632,tuhé znečišťující látky,0.036
320202622,tuhé znečišťující látky,1.984
320202642,tuhé znečišťující látky,0.02
320201642,tuhé znečišťující látky,0.81
320201642,oxid siřičitý,0.198
320201642,oxidy dusíku,2.283
320201642,oxid uhelnatý,7.461
321251292,tuhé znečišťující látky,0.0
321251292,oxid siřičitý,0.007
321251292,oxidy dusíku,0.048
321251292,oxid uhelnatý,0.013
321251292,těkavé organické látky (VOC),0.063
666230113,tuhé znečišťující látky,29.882
320400652,tuhé znečišťující látky,0.006
320400652,oxid siřičitý,0.818
320400652,oxidy dusíku,1.793
320400652,oxid uhelnatý,3.524
320203552,tuhé znečišťující látky,0.0
320203552,oxid siřičitý,0.0
320203552,oxidy dusíku,0.063
320203552,oxid uhelnatý,0.01
692370301,tuhé znečišťující látky,0.146
692370301,oxid siřičitý,0.008
692370301,oxidy dusíku,1.032
692370301,oxid uhelnatý,0.881
692370301,organické látky vyjádřené jako TOC,22.64
722930033,tuhé znečišťující látky,0.009
320400422,oxidy dusíku,0.047
320400422,oxid uhelnatý,0.006
320400422,organické látky vyjádřené jako TOC,0.007
768060013,tuhé znečišťující látky,1.139
768060013,oxid siřičitý,0.106
768060013,oxidy dusíku,4.724
768060013,oxid uhelnatý,11.487
768060013,organické látky vyjádřené jako TOC,0.169
774740261,tuhé znečišťující látky,0.036
630858081,tuhé znečišťující látky,0.002
630858081,oxidy dusíku,0.093
630858081,oxid uhelnatý,0.09
320202432,tuhé znečišťující látky,0.024
320202432,oxidy dusíku,0.337
320202432,oxid uhelnatý,0.004
320202432,organické látky vyjádřené jako TOC,0.02
320202832,tuhé znečišťující látky,0.003
320202832,oxid siřičitý,0.001
320202832,oxidy dusíku,0.156
320202832,oxid uhelnatý,0.039
320202832,organické látky vyjádřené jako TOC,0.008
320202832,těkavé organické látky (VOC),3.579
768060023,tuhé znečišťující látky,0.006
768060023,oxid siřičitý,0.001
768060023,oxidy dusíku,0.005
768060023,oxid uhelnatý,0.017
320202422,tuhé znečišťující látky,0.012
320202422,oxidy dusíku,0.226
320202422,oxid uhelnatý,0.006
320202422,organické látky vyjádřené jako TOC,0.009
320202422,těkavé organické látky (VOC),2.316
320202422,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.015
320203542,oxidy dusíku,0.01
320203542,oxid uhelnatý,0.004
320203542,organické látky vyjádřené jako TOC,0.21
320203542,těkavé organické látky (VOC),0.235
644870131,tuhé znečišťující látky,0.023
644870131,oxid siřičitý,21.089
644870131,oxidy dusíku,7.803
644870131,oxid uhelnatý,8.88
320200772,oxidy dusíku,0.011
320200772,oxid uhelnatý,0.006
320200772,organické látky vyjádřené jako TOC,2.314
320200962,tuhé znečišťující látky,0.162
320200962,oxid siřičitý,2.89
320200962,oxidy dusíku,1.3
320200962,oxid uhelnatý,2.532
320200962,organické látky vyjádřené jako TOC,0.181
320200962,těkavé organické látky (VOC),0.227
320202292,tuhé znečišťující látky,0.0
320400632,organické látky vyjádřené jako TOC,0.386
320400632,těkavé organické látky (VOC),0.047
320202542,oxidy dusíku,3.2
320202542,oxid uhelnatý,1.497
666060061,těkavé organické látky (VOC),1.284
666060063,tuhé znečišťující látky,0.464
666060063,oxidy dusíku,1.056
666060063,oxid uhelnatý,2.196
320202372,oxidy dusíku,0.389
320202372,oxid uhelnatý,0.014
320202372,organické látky vyjádřené jako TOC,0.582
321250052,tuhé znečišťující látky,0.0
321250052,oxidy dusíku,0.077
321250052,oxid uhelnatý,0.009
321250052,organické látky vyjádřené jako TOC,0.003
722930013,tuhé znečišťující látky,0.001
605620023,tuhé znečišťující látky,3.328
605620023,oxid siřičitý,0.796
605620023,oxidy dusíku,2.568
605620023,oxid uhelnatý,2.854
605620023,těkavé organické látky (VOC),0.191
605620023,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.00626
605620023,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.01409
320402452,organické látky vyjádřené jako TOC,0.021
615930013,tuhé znečišťující látky,0.03
615930013,oxidy dusíku,7.088
615930013,oxid uhelnatý,11.507
320400042,oxidy dusíku,0.0
320400042,oxid uhelnatý,0.0
753568051,oxidy dusíku,0.145
753568051,oxid uhelnatý,0.126
753568051,těkavé organické látky (VOC),9.97
320500922,oxidy dusíku,0.123
320500922,oxid uhelnatý,0.006
320300322,těkavé organické látky (VOC),0.002
777800013,tuhé znečišťující látky,0.003
675820101,tuhé znečišťující látky,0.0
675820101,oxid siřičitý,0.272
675820101,oxidy dusíku,4.773
675820101,oxid uhelnatý,0.37
675820101,organické látky vyjádřené jako TOC,0.0
320500442,organické látky vyjádřené jako TOC,0.289
320500442,těkavé organické látky (VOC),0.278
665790133,tuhé znečišťující látky,0.158
665790133,oxidy dusíku,0.015
665790133,oxid uhelnatý,0.0
734440043,tuhé znečišťující látky,0.003
647420013,tuhé znečišťující látky,0.002
647420013,oxidy dusíku,6.865
647420013,oxid uhelnatý,12.72
321400232,tuhé znečišťující látky,3.745
641850083,tuhé znečišťující látky,0.312
641850083,oxid siřičitý,0.17
641850083,oxidy dusíku,2.121
641850083,oxid uhelnatý,3.611
641850083,těkavé organické látky (VOC),1.118
321470382,tuhé znečišťující látky,0.006
321470382,oxid siřičitý,0.003
321470382,oxidy dusíku,0.239
321470382,oxid uhelnatý,0.004
321470382,organické látky vyjádřené jako TOC,0.015
321470012,tuhé znečišťující látky,0.006
321470012,oxid siřičitý,0.003
321470012,oxidy dusíku,0.311
321470012,oxid uhelnatý,0.01
321470012,organické látky vyjádřené jako TOC,0.021
321470392,organické látky vyjádřené jako TOC,1.397
709010013,tuhé znečišťující látky,0.0
709010013,oxid siřičitý,0.0
709010013,oxidy dusíku,0.004
