zdroj_id,nazev,mnozstvi
611309552,oxidy dusíku,0.012
611309552,oxid uhelnatý,0.0
610600872,tuhé znečišťující látky,0.0
610600872,organické látky vyjádřené jako TOC,0.661
610600872,těkavé organické látky (VOC),0.126
780450013,tuhé znečišťující látky,0.018
780450013,oxidy dusíku,0.047
780450013,oxid uhelnatý,0.083
738510013,organické látky vyjádřené jako TOC,0.003
672050033,oxidy dusíku,0.024
672050033,oxid uhelnatý,0.013
672050033,těkavé organické látky (VOC),0.53
611305622,oxidy dusíku,1.397
611305622,oxid uhelnatý,2.46
611305622,organické látky vyjádřené jako TOC,3.966
611305622,formaldehyd,0.0075
611305622,fenol,0.004
611306782,tuhé znečišťující látky,0.036
648460033,tuhé znečišťující látky,0.138
673100013,tuhé znečišťující látky,0.001
769730243,tuhé znečišťující látky,0.0
769730243,oxidy dusíku,0.0
769730243,oxid uhelnatý,0.0
610600242,tuhé znečišťující látky,0.007
610600242,oxidy dusíku,0.216
610600242,oxid uhelnatý,0.0
610600242,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.003
672470181,oxidy dusíku,30.284
672470181,oxid uhelnatý,9.562
769730031,tuhé znečišťující látky,0.006
769730031,oxidy dusíku,0.133
769730031,oxid uhelnatý,0.012
769730031,těkavé organické látky (VOC),4.852
611370032,oxidy dusíku,3.81
611370032,oxid uhelnatý,5.22
633818311,tuhé znečišťující látky,0.772
633818311,oxidy dusíku,0.091
633818311,oxid uhelnatý,0.036
633818311,organické látky vyjádřené jako TOC,0.01
611306852,tuhé znečišťující látky,0.002
611370422,tuhé znečišťující látky,0.126
611370422,oxidy dusíku,0.005
611370422,oxid uhelnatý,0.001
611370422,těkavé organické látky (VOC),3.566
610600462,těkavé organické látky (VOC),0.764
697110471,tuhé znečišťující látky,0.241
697110471,oxidy dusíku,1.57
697110471,oxid uhelnatý,2.518
697110471,těkavé organické látky (VOC),4.711
783238081,tuhé znečišťující látky,0.01
783238081,oxid siřičitý,0.068
783238081,oxidy dusíku,3.574
783238081,oxid uhelnatý,3.888
611312522,tuhé znečišťující látky,0.408
611312522,oxidy dusíku,0.006
611312522,oxid uhelnatý,0.0
610601162,tuhé znečišťující látky,0.409
611370112,oxidy dusíku,0.508
611370112,oxid uhelnatý,0.292
611370112,organické látky vyjádřené jako TOC,1.761
787520053,oxidy dusíku,0.297
787520053,oxid uhelnatý,0.17
611313012,tuhé znečišťující látky,0.0
611313012,oxid siřičitý,0.0
611313012,oxidy dusíku,0.935
611313012,oxid uhelnatý,1.945
672050013,tuhé znečišťující látky,0.0
672050013,oxid siřičitý,0.0
672050013,oxidy dusíku,0.0
672050013,oxid uhelnatý,0.0
672050013,organické látky vyjádřené jako TOC,0.0
672050013,těkavé organické látky (VOC),0.0
672050013,amoniak,0.0
611370192,tuhé znečišťující látky,0.0
611370192,oxid siřičitý,0.0
611370192,oxidy dusíku,2.724
611370192,oxid uhelnatý,4.205
611308202,tuhé znečišťující látky,0.0
611308202,oxid siřičitý,0.0
611308202,oxidy dusíku,2.072
611308202,oxid uhelnatý,2.639
769730273,tuhé znečišťující látky,0.002
769730273,oxid siřičitý,0.019
769730273,oxidy dusíku,0.049
769730273,oxid uhelnatý,0.116
769730283,tuhé znečišťující látky,0.031
769730283,oxid siřičitý,0.362
769730283,oxidy dusíku,3.071
769730283,oxid uhelnatý,4.694
769730013,tuhé znečišťující látky,0.0
769730013,oxid siřičitý,0.0
769730013,oxidy dusíku,1.234
769730013,oxid uhelnatý,1.483
656561111,oxidy dusíku,0.004
656561111,oxid uhelnatý,0.004
611308482,tuhé znečišťující látky,0.427
611308482,oxid siřičitý,0.001
611308482,oxidy dusíku,0.002
611308482,oxid uhelnatý,0.001
611308482,těkavé organické látky (VOC),2.067
610600502,oxidy dusíku,0.004
610600502,oxid uhelnatý,0.0
611303042,oxidy dusíku,0.043
611303042,oxid uhelnatý,0.002
611370742,tuhé znečišťující látky,0.007
611370742,oxidy dusíku,0.021
611370742,oxid uhelnatý,0.358
611307102,tuhé znečišťující látky,0.713
611307102,oxidy dusíku,7.379
611307102,oxid uhelnatý,10.424
611370402,oxidy dusíku,5.509
611370402,oxid uhelnatý,0.131
787521681,oxidy dusíku,12.61
787521681,oxid uhelnatý,11.74
610600152,tuhé znečišťující látky,0.213
610600552,oxidy dusíku,0.007
610600552,oxid uhelnatý,0.0
618500023,oxidy dusíku,6.4
618500023,oxid uhelnatý,11.7
611370352,oxidy dusíku,0.001
611370352,oxid uhelnatý,0.001
611370552,tuhé znečišťující látky,0.135
611370552,oxid siřičitý,0.74
611370552,oxidy dusíku,13.341
611370552,oxid uhelnatý,24.06
640610013,tuhé znečišťující látky,0.111
640610013,oxidy dusíku,9.146
640610013,oxid uhelnatý,15.952
610670102,oxidy dusíku,9.035
610670102,oxid uhelnatý,5.594
611370652,oxidy dusíku,8.391
611370652,oxid uhelnatý,12.024
611301522,oxidy dusíku,5.018
611301522,oxid uhelnatý,8.617
610770072,organické látky vyjádřené jako TOC,0.006
709770013,tuhé znečišťující látky,0.058
709770013,oxidy dusíku,5.474
709770013,oxid uhelnatý,6.048
611301292,oxidy dusíku,0.026
611301292,oxid uhelnatý,0.004
611301292,těkavé organické látky (VOC),0.001
769730053,tuhé znečišťující látky,0.001
769730053,organické látky vyjádřené jako TOC,0.083
611302372,oxidy dusíku,0.017
611302372,oxid uhelnatý,0.0
611307602,oxid siřičitý,2.63
611307602,oxidy dusíku,13.3
611307602,oxid uhelnatý,10.93
684860013,oxidy dusíku,0.001
684860013,oxid uhelnatý,0.005
611401232,tuhé znečišťující látky,0.038
611401232,oxidy dusíku,0.286
611401232,oxid uhelnatý,0.243
611401232,organické látky vyjádřené jako TOC,1.553
610100042,oxidy dusíku,0.002
610100042,oxid uhelnatý,0.002
619808231,tuhé znečišťující látky,0.01
619808231,oxid siřičitý,0.845
619808231,oxidy dusíku,3.489
619808231,oxid uhelnatý,5.824
795238241,tuhé znečišťující látky,0.008
795238241,oxid siřičitý,0.811
795238241,oxidy dusíku,4.859
795238241,oxid uhelnatý,5.473
611401062,oxidy dusíku,0.012
611401062,oxid uhelnatý,0.001
611500052,oxidy dusíku,0.004
611500052,oxid uhelnatý,0.0
605600023,oxidy dusíku,0.081
605600023,oxid uhelnatý,0.008
611401022,oxidy dusíku,0.115
611401022,oxid uhelnatý,0.005
610100052,tuhé znečišťující látky,0.0
610100052,oxidy dusíku,0.002
610100052,oxid uhelnatý,0.001
789201171,tuhé znečišťující látky,0.006
789201171,oxid siřičitý,0.001
789201171,oxidy dusíku,0.253
789201171,oxid uhelnatý,0.011
789201171,organické látky vyjádřené jako TOC,0.0
789201171,těkavé organické látky (VOC),0.003
692291471,tuhé znečišťující látky,0.0
692291471,oxid siřičitý,0.0
692291471,oxidy dusíku,0.006
692291471,oxid uhelnatý,0.002
692291471,organické látky vyjádřené jako TOC,0.0
693241331,tuhé znečišťující látky,0.0
693241331,oxid siřičitý,0.0
693241331,oxidy dusíku,0.005
693241331,oxid uhelnatý,0.002
693241331,organické látky vyjádřené jako TOC,0.0
704721301,tuhé znečišťující látky,0.0
704721301,oxid siřičitý,0.0
704721301,oxidy dusíku,0.02
704721301,oxid uhelnatý,0.005
704721301,organické látky vyjádřené jako TOC,0.0
704721301,těkavé organické látky (VOC),0.001
704721301,amoniak,0.0
742431161,tuhé znečišťující látky,0.0
742431161,oxid siřičitý,0.001
742431161,oxidy dusíku,0.042
742431161,oxid uhelnatý,0.012
742431161,organické látky vyjádřené jako TOC,0.0
750311311,tuhé znečišťující látky,0.0
750311311,oxid siřičitý,0.003
750311311,oxidy dusíku,0.065
750311311,oxid uhelnatý,0.02
781541321,tuhé znečišťující látky,0.0
781541321,oxid siřičitý,0.0
781541321,oxidy dusíku,0.007
781541321,oxid uhelnatý,0.002
781541321,organické látky vyjádřené jako TOC,0.0
611400282,tuhé znečišťující látky,0.188
611500862,oxidy dusíku,0.061
611500862,oxid uhelnatý,0.01
610170192,organické látky vyjádřené jako TOC,0.363
610170192,těkavé organické látky (VOC),0.605
611470052,těkavé organické látky (VOC),0.44
611502422,oxidy dusíku,0.178
611502422,oxid uhelnatý,0.001
611502422,organické látky vyjádřené jako TOC,1.195
611502422,těkavé organické látky (VOC),3.168
611470152,oxidy dusíku,0.01
611470152,oxid uhelnatý,0.0
611470152,organické látky vyjádřené jako TOC,0.59
795230153,tuhé znečišťující látky,0.0
795230153,oxid siřičitý,0.0
795230153,oxidy dusíku,0.0
795230153,oxid uhelnatý,0.0
795230153,organické látky vyjádřené jako TOC,0.0
778190033,tuhé znečišťující látky,0.0
778190033,těkavé organické látky (VOC),0.1
778210013,oxidy dusíku,9.798
778210013,oxid uhelnatý,2.964
610170042,tuhé znečišťující látky,0.043
610870282,tuhé znečišťující látky,0.083
610870282,oxidy dusíku,4.295
610870282,oxid uhelnatý,4.245
610112122,tuhé znečišťující látky,0.0
610112122,silné anorganické kyseliny,0.248289
611401262,tuhé znečišťující látky,0.006
611401262,oxidy dusíku,0.019
611401262,oxid uhelnatý,0.01
611401262,těkavé organické látky (VOC),0.466
616950171,tuhé znečišťující látky,0.057
616950171,oxid siřičitý,0.225
616950171,oxidy dusíku,4.666
616950171,oxid uhelnatý,3.452
779090103,tuhé znečišťující látky,0.433
795230103,tuhé znečišťující látky,0.531
611400082,tuhé znečišťující látky,4.444
611400092,tuhé znečišťující látky,0.021
610800102,tuhé znečišťující látky,13.128
616950251,tuhé znečišťující látky,0.052
616950251,oxidy dusíku,0.71
616950251,oxid uhelnatý,0.418
616950103,oxidy dusíku,0.148
616950103,oxid uhelnatý,0.028
611500112,oxidy dusíku,0.16
611500112,oxid uhelnatý,0.006
611400982,tuhé znečišťující látky,0.185
611400982,oxidy dusíku,0.896
611400982,oxid uhelnatý,0.224
616958261,oxidy dusíku,7.666
616958261,oxid uhelnatý,2.686
779090153,organické látky vyjádřené jako TOC,0.0
611500202,tuhé znečišťující látky,0.008
610112112,methan,0.232
742890111,tuhé znečišťující látky,0.0
742890111,oxidy dusíku,1.137
742890111,oxid uhelnatý,0.15
742890111,organické látky vyjádřené jako TOC,0.055
742890111,těkavé organické látky (VOC),0.11
742890111,amoniak,0.086
610100582,oxidy dusíku,0.645
610100582,oxid uhelnatý,0.058
611500212,těkavé organické látky (VOC),0.668
611400472,těkavé organické látky (VOC),0.434
611400802,těkavé organické látky (VOC),1.128
703918161,oxidy dusíku,0.01
703918161,oxid uhelnatý,0.0
611401392,tuhé znečišťující látky,0.01
611401392,oxidy dusíku,0.007
611401392,oxid uhelnatý,0.001
611401392,těkavé organické látky (VOC),2.784
611401392,"zinek a jeho sloučeniny, vyjádřené jako Zn",4e-05
611401432,oxidy dusíku,0.031
611401432,oxid uhelnatý,0.001
611401432,těkavé organické látky (VOC),0.348
660232071,oxidy dusíku,0.304
660232071,oxid uhelnatý,0.106
660232071,organické látky vyjádřené jako TOC,0.792
795231541,tuhé znečišťující látky,0.105
795231541,oxidy dusíku,0.1
795231541,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.001426892
611401322,těkavé organické látky (VOC),1.811
611401252,organické látky vyjádřené jako TOC,0.881
611401252,těkavé organické látky (VOC),0.014
611400602,oxidy dusíku,4.908
611400602,oxid uhelnatý,5.991
676990373,tuhé znečišťující látky,0.166
611400112,oxidy dusíku,0.007
611400112,oxid uhelnatý,0.003
611502472,oxidy dusíku,0.257
611502472,oxid uhelnatý,0.024
611470162,tuhé znečišťující látky,0.02
611470162,oxidy dusíku,0.175
611470162,oxid uhelnatý,0.01
611470162,těkavé organické látky (VOC),0.001
779090223,těkavé organické látky (VOC),0.526
611401222,tuhé znečišťující látky,0.002
611401222,organické látky vyjádřené jako TOC,2.121
676450053,těkavé organické látky (VOC),0.0
611502212,tuhé znečišťující látky,1.234
611400882,tuhé znečišťující látky,0.681
706410101,tuhé znečišťující látky,0.066
706410101,oxid siřičitý,0.043
706410101,oxidy dusíku,1.88
706410101,oxid uhelnatý,0.107
706410101,organické látky vyjádřené jako TOC,0.129
706410101,těkavé organické látky (VOC),0.037
706410101,"antimon a jeho sloučeniny, vyjádřené jako Sb",1.744e-06
706410101,arsen,1.308e-06
706410101,chrom (bez šestimocného chromu),1.9e-05
706410101,"kadmium a jeho sloučeniny, vyjádřené jako Cd",4.798e-06
706410101,"kobalt a jeho sloučeniny, vyjádřené jako Co",4.36e-07
706410101,"mangan a jeho sloučeniny, vyjádřené jako Mn",1.6139e-05
706410101,"měď a její sloučeniny, vyjádřené jako Cu",0.000148744
706410101,"nikl a jeho sloučeniny, vyjádřené jako Ni",1.0905e-05
706410101,"olovo a jeho sloučeniny, vyjádřené jako Pb",7.7207e-05
706410101,"rtuť její sloučeniny, vyjádřené jako Hg",1.1777e-05
706410101,"thalium a jeho sloučeniny, vyjádřené jako Tl",4.36e-07
706410101,"vanad a jeho sloučeniny, vyjádřené jako V",1.308e-06
706410101,polychlorované dibenzodioxiny a dibenzofurany,6.54e-10
706410101,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.006107
706410101,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.011341
795230113,tuhé znečišťující látky,0.0
779090231,oxidy dusíku,0.534
779090231,oxid uhelnatý,0.0
779090023,organické látky vyjádřené jako TOC,0.698
795230063,organické látky vyjádřené jako TOC,0.0
611502912,tuhé znečišťující látky,0.04
761560121,tuhé znečišťující látky,0.003
761560121,oxid siřičitý,0.002
761560121,oxidy dusíku,0.088
761560121,oxid uhelnatý,0.052
761560121,těkavé organické látky (VOC),0.021
761560121,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.317
610800212,oxidy dusíku,0.04
610800212,oxid uhelnatý,0.002
610800212,organické látky vyjádřené jako TOC,0.519
610800212,těkavé organické látky (VOC),0.413
706410081,oxidy dusíku,0.826
706410081,oxid uhelnatý,1.136
779090033,organické látky vyjádřené jako TOC,0.224
611502622,oxidy dusíku,0.036
611502622,oxid uhelnatý,0.002
706410181,oxidy dusíku,4.646
706410181,oxid uhelnatý,4.005
611401162,tuhé znečišťující látky,0.019
611401162,oxidy dusíku,0.304
611401162,oxid uhelnatý,0.235
611401162,těkavé organické látky (VOC),1.124
795231441,tuhé znečišťující látky,0.008
795231441,oxid siřičitý,0.004
795231441,oxidy dusíku,0.296
795231441,oxid uhelnatý,0.037
795231441,organické látky vyjádřené jako TOC,0.706
779090203,těkavé organické látky (VOC),2.093
611400262,tuhé znečišťující látky,0.004
611502832,tuhé znečišťující látky,0.063
611502832,těkavé organické látky (VOC),0.838
795230143,organické látky vyjádřené jako TOC,0.363
611470232,oxid siřičitý,1.102
611470232,oxidy dusíku,7.639
611470232,oxid uhelnatý,24.189
737561671,oxid siřičitý,1.357
737561671,oxidy dusíku,5.833
737561671,oxid uhelnatý,6.626
611470082,tuhé znečišťující látky,0.002
611470082,oxid siřičitý,0.001
611470082,oxidy dusíku,0.073
611470082,oxid uhelnatý,0.003
611470082,organické látky vyjádřené jako TOC,0.007
779090073,tuhé znečišťující látky,0.0
779090073,těkavé organické látky (VOC),0.31
778211141,tuhé znečišťující látky,0.588
778211141,oxid siřičitý,0.2
778211141,oxidy dusíku,0.736
778211141,oxid uhelnatý,0.141
778211141,organické látky vyjádřené jako TOC,22.006
778211141,těkavé organické látky (VOC),27.5
778211141,"cin a jeho sloučeniny, vyjádřené jako Sn",0.00039536
778211141,chrom šestimocný,0.000353
778211141,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.00039536
778211141,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.001412
778211141,Kyselina sirova,0.045731
778211141,"fluor a jeho anorg.sloučeniny, vyjádřené jako F",0.014498
778211141,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.004292
779091291,těkavé organické látky (VOC),0.067
713350013,tuhé znečišťující látky,0.083
713350013,oxidy dusíku,0.027
713350013,oxid uhelnatý,0.001
713350013,těkavé organické látky (VOC),4.64
610170112,těkavé organické látky (VOC),2.193
611470192,tuhé znečišťující látky,0.115
611500262,tuhé znečišťující látky,0.002
611500262,oxid siřičitý,0.001
611500262,oxidy dusíku,0.041
611470282,organické látky vyjádřené jako TOC,0.035
611500942,tuhé znečišťující látky,0.03
611500942,oxidy dusíku,1.448
611500942,oxid uhelnatý,1.316
611500942,těkavé organické látky (VOC),3.01
779090193,tuhé znečišťující látky,0.0
610100392,oxidy dusíku,0.2
610100392,oxid uhelnatý,0.019
611401092,oxidy dusíku,0.429
611401092,oxid uhelnatý,0.453
611500482,tuhé znečišťující látky,0.17
611500482,oxidy dusíku,0.003
611500482,oxid uhelnatý,0.001
611500482,organické látky vyjádřené jako TOC,0.163
779090083,těkavé organické látky (VOC),0.015
610800092,oxidy dusíku,0.028
610800092,oxid uhelnatý,0.007
610800092,organické látky vyjádřené jako TOC,0.024
616950083,těkavé organické látky (VOC),0.524
611401512,oxidy dusíku,1.183
611401512,oxid uhelnatý,5.477
611401512,ethylenoxid,0.096
706410093,tuhé znečišťující látky,0.007
706410083,tuhé znečišťující látky,0.004
611401522,tuhé znečišťující látky,0.448
610112212,tuhé znečišťující látky,0.0
611502932,tuhé znečišťující látky,0.291
611470112,tuhé znečišťující látky,0.361
611401482,methan,0.0
610170072,tuhé znečišťující látky,0.966
610170072,oxidy dusíku,0.065
610170072,oxid uhelnatý,0.016
615750013,tuhé znečišťující látky,0.0
615750013,oxidy dusíku,0.0
615750013,oxid uhelnatý,0.0
795451171,tuhé znečišťující látky,0.123
795451171,oxidy dusíku,0.457
795451171,oxid uhelnatý,0.021
795451171,organické látky vyjádřené jako TOC,0.136
795451171,"zinek a jeho sloučeniny, vyjádřené jako Zn",1.81e-05
795451171,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.01535
795450051,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.31083
610170092,těkavé organické látky (VOC),0.057
610100452,tuhé znečišťující látky,0.011
610100452,těkavé organické látky (VOC),0.467
610800652,těkavé organické látky (VOC),1.651
611400302,tuhé znečišťující látky,0.017
611400302,těkavé organické látky (VOC),2.354
610100242,tuhé znečišťující látky,0.372
610100242,oxidy dusíku,1.298
610100242,oxid uhelnatý,3.727
610100242,organické látky vyjádřené jako TOC,0.557
610100242,těkavé organické látky (VOC),1.685
610100242,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.129106
779091251,tuhé znečišťující látky,0.143
779091251,oxidy dusíku,1.643
779091251,oxid uhelnatý,0.41
779091251,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.011869176
779091251,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.681457
611400432,tuhé znečišťující látky,0.026
611400432,oxidy dusíku,0.081
611400432,oxid uhelnatý,0.077
611400432,těkavé organické látky (VOC),2.16
610800782,tuhé znečišťující látky,0.207
611500712,tuhé znečišťující látky,0.02
611500712,oxidy dusíku,0.003
611500712,oxid uhelnatý,0.007
610800432,tuhé znečišťující látky,0.036
610800432,oxidy dusíku,0.006
610800432,oxid uhelnatý,0.014
610800412,tuhé znečišťující látky,0.033
610800412,oxidy dusíku,0.005
610800412,oxid uhelnatý,0.011
611400582,těkavé organické látky (VOC),0.066
611500652,těkavé organické látky (VOC),0.049
611570402,těkavé organické látky (VOC),0.052
661418251,oxidy dusíku,4.22
661418251,oxid uhelnatý,6.214
611401302,tuhé znečišťující látky,0.001
611401302,oxidy dusíku,0.003
611401302,oxid uhelnatý,0.001
610170062,těkavé organické látky (VOC),1.887
611500682,oxidy dusíku,0.014
611500682,oxid uhelnatý,0.004
611500682,těkavé organické látky (VOC),2.357
610100532,tuhé znečišťující látky,0.0
610100532,oxidy dusíku,0.0
610100532,oxid uhelnatý,0.0
611470182,oxidy dusíku,3.473
611470182,oxid uhelnatý,2.345
704721491,oxidy dusíku,0.011
704721491,oxid uhelnatý,0.0
610870172,oxidy dusíku,12.506
610870172,oxid uhelnatý,1.255
611500732,oxidy dusíku,0.007
611500732,oxid uhelnatý,0.0
793400033,tuhé znečišťující látky,0.048
611500832,oxidy dusíku,0.008
611500832,oxid uhelnatý,0.002
795230701,tuhé znečišťující látky,3.655
795230701,oxid siřičitý,252.665
795230701,oxidy dusíku,108.719
795230701,oxid uhelnatý,16.667
795230701,organické látky vyjádřené jako TOC,0.501
795230701,"rtuť její sloučeniny, vyjádřené jako Hg",0.0047
795230701,plynné sloučeniny chloru vyjádřené jako chlorovodík,1.3
795231451,tuhé znečišťující látky,0.003
795231451,oxidy dusíku,0.013
795231451,oxid uhelnatý,0.003
795231451,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.013
795230711,organické látky vyjádřené jako TOC,1.682
795230711,těkavé organické látky (VOC),0.138
795230731,tuhé znečišťující látky,6.212
795230731,oxid siřičitý,2.652
795230731,oxidy dusíku,4.754
795230731,oxid uhelnatý,93.112
795230731,organické látky vyjádřené jako TOC,0.0
795230731,těkavé organické látky (VOC),2.467
763460211,tuhé znečišťující látky,1.25
763460211,oxid siřičitý,0.805
763460211,oxidy dusíku,0.912
763460211,oxid uhelnatý,21.126
763460211,organické látky vyjádřené jako TOC,1.332
763460211,těkavé organické látky (VOC),0.973
720370502,tuhé znečišťující látky,1.304
720370502,oxidy dusíku,0.216
720370502,oxid uhelnatý,0.032
720300212,tuhé znečišťující látky,0.788
720300212,oxid siřičitý,0.001
720300212,oxidy dusíku,0.332
720300212,oxid uhelnatý,0.154
720300202,tuhé znečišťující látky,0.258
720300202,oxid siřičitý,0.001
720300202,oxidy dusíku,0.103
720300202,oxid uhelnatý,0.598
720300202,těkavé organické látky (VOC),0.002
720300252,tuhé znečišťující látky,0.001
720300252,oxid siřičitý,0.0
720300252,oxidy dusíku,0.001
720300252,oxid uhelnatý,0.001
720300252,organické látky vyjádřené jako TOC,0.0
674830253,tuhé znečišťující látky,0.044
674830253,oxidy dusíku,0.042
720302932,oxidy dusíku,0.007
720302932,oxid uhelnatý,0.0
720302932,organické látky vyjádřené jako TOC,0.091
720302902,organické látky vyjádřené jako TOC,0.279
720100032,organické látky vyjádřené jako TOC,1.346
617110023,oxidy dusíku,0.004
617110023,oxid uhelnatý,0.002
617110023,organické látky vyjádřené jako TOC,1.476
720370552,tuhé znečišťující látky,0.065
720370552,oxidy dusíku,0.009
720370552,oxid uhelnatý,0.166
720302982,tuhé znečišťující látky,0.003
674830401,tuhé znečišťující látky,0.027
674830401,organické látky vyjádřené jako TOC,0.764
640970253,tuhé znečišťující látky,0.003
687250211,oxidy dusíku,0.145
687250211,oxid uhelnatý,0.033
687250211,organické látky vyjádřené jako TOC,0.005
654230431,tuhé znečišťující látky,0.0
654230431,oxid siřičitý,0.0
654230431,oxidy dusíku,0.0
654230431,oxid uhelnatý,0.0
654230431,organické látky vyjádřené jako TOC,0.0
720200052,tuhé znečišťující látky,0.029
720200052,oxidy dusíku,1.545
720200052,oxid uhelnatý,3.774
720300642,tuhé znečišťující látky,0.433
720300642,oxidy dusíku,0.719
720300642,oxid uhelnatý,0.85
654230041,tuhé znečišťující látky,0.045
654230041,oxidy dusíku,4.437
654230041,oxid uhelnatý,0.876
654230041,organické látky vyjádřené jako TOC,1.167
654230041,těkavé organické látky (VOC),0.25
649300093,těkavé organické látky (VOC),0.402
689140013,tuhé znečišťující látky,0.002
689140013,těkavé organické látky (VOC),1.808
720200062,tuhé znečišťující látky,0.02
720200062,organické látky vyjádřené jako TOC,0.18
720200062,těkavé organické látky (VOC),0.225
674830081,oxidy dusíku,2.424
674830081,oxid uhelnatý,0.816
674830081,organické látky vyjádřené jako TOC,8.456
674830081,těkavé organické látky (VOC),10.655
640970243,organické látky vyjádřené jako TOC,0.511
649300013,těkavé organické látky (VOC),0.157
720300652,tuhé znečišťující látky,0.278
720300652,oxidy dusíku,0.054
720300652,oxid uhelnatý,0.0
720300652,organické látky vyjádřené jako TOC,0.94
720300652,těkavé organické látky (VOC),0.31
720200402,oxidy dusíku,0.205
720200402,oxid uhelnatý,0.008
720200402,organické látky vyjádřené jako TOC,0.015
720101522,oxidy dusíku,0.0
720101522,oxid uhelnatý,0.0
739000013,tuhé znečišťující látky,0.446
739000013,oxidy dusíku,1.19
739000013,oxid uhelnatý,3.052
640970183,těkavé organické látky (VOC),0.924
617110451,tuhé znečišťující látky,0.002
617110451,organické látky vyjádřené jako TOC,0.001
617110451,chrom (bez šestimocného chromu),3.8e-05
617110451,"nikl a jeho sloučeniny, vyjádřené jako Ni",1.1802e-05
617110451,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.006521
720300812,tuhé znečišťující látky,0.047
720300812,oxidy dusíku,0.03
720300812,oxid uhelnatý,0.001
720300812,organické látky vyjádřené jako TOC,0.007
720270022,tuhé znečišťující látky,0.024
720270022,oxidy dusíku,0.024
720270022,těkavé organické látky (VOC),1.005
692100013,těkavé organické látky (VOC),1.365
758130261,těkavé organické látky (VOC),7.61
720170072,tuhé znečišťující látky,0.063
720303192,tuhé znečišťující látky,0.126
720303192,oxidy dusíku,0.673
720303192,oxid uhelnatý,0.078
720303192,organické látky vyjádřené jako TOC,0.555
720303192,těkavé organické látky (VOC),1.221
640970193,tuhé znečišťující látky,0.507
674838051,tuhé znečišťující látky,0.132
674838051,oxidy dusíku,0.405
674838051,oxid uhelnatý,0.049
674838051,těkavé organické látky (VOC),1.356
674838051,"cin a jeho sloučeniny, vyjádřené jako Sn",0.000535
674838051,chrom (bez šestimocného chromu),9.9e-05
674838051,"nikl a jeho sloučeniny, vyjádřené jako Ni",0.001556
674838051,"zinek a jeho sloučeniny, vyjádřené jako Zn",0.009526
674838051,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.025285
720270042,tuhé znečišťující látky,0.184
720200092,těkavé organické látky (VOC),5.115
720370032,oxidy dusíku,0.187
720370032,oxid uhelnatý,0.008
640978081,tuhé znečišťující látky,0.0
640978081,oxidy dusíku,0.009
649300043,oxidy dusíku,0.009
649300043,oxid uhelnatý,0.003
649300043,těkavé organické látky (VOC),2.694
720301012,tuhé znečišťující látky,0.556
720301012,oxidy dusíku,4.89
720301012,oxid uhelnatý,7.425
641050141,oxidy dusíku,1.2
641050141,oxid uhelnatý,0.049
720100192,oxidy dusíku,0.647
720100192,oxid uhelnatý,0.004
720301882,tuhé znečišťující látky,0.148
720301882,oxidy dusíku,1.276
720301882,oxid uhelnatý,3.473
720201352,tuhé znečišťující látky,0.0
720201352,oxid siřičitý,0.0
720201352,oxidy dusíku,0.061
720201352,oxid uhelnatý,0.018
720201352,organické látky vyjádřené jako TOC,0.0
720301132,tuhé znečišťující látky,0.719
792680063,tuhé znečišťující látky,0.012
720302672,tuhé znečišťující látky,0.52
720302672,oxidy dusíku,0.154
720302672,oxid uhelnatý,0.038
649300053,tuhé znečišťující látky,0.053
649300083,tuhé znečišťující látky,0.056
720370342,oxidy dusíku,0.045
720370342,oxid uhelnatý,0.048
791670023,tuhé znečišťující látky,0.054
649300023,tuhé znečišťující látky,0.021
720301172,tuhé znečišťující látky,0.054
720370162,tuhé znečišťující látky,0.0
720303162,tuhé znečišťující látky,0.01
720303162,těkavé organické látky (VOC),10.712
640970213,těkavé organické látky (VOC),0.34
794350013,tuhé znečišťující látky,0.036
794350013,organické látky vyjádřené jako TOC,0.06
794350013,plynné sloučeniny chloru vyjádřené jako chlorovodík,0.0045
674830193,oxidy dusíku,0.749
674830193,oxid uhelnatý,0.067
604038141,tuhé znečišťující látky,0.012
674830151,tuhé znečišťující látky,1.298
674830151,oxid siřičitý,12.116
674830151,oxidy dusíku,23.431
674830151,oxid uhelnatý,26.906
674830151,organické látky vyjádřené jako TOC,5.393
674830151,těkavé organické látky (VOC),0.0
674830151,amoniak,0.0
674830151,arsen,3.75e-05
674830151,"kadmium a jeho sloučeniny, vyjádřené jako Cd",0.0008626
674830151,"olovo a jeho sloučeniny, vyjádřené jako Pb",0.0082722
